X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
44.65,1
44.66,2
44.67,3
44.68,4
44.69,5
44.7,6
44.71,7
44.72,8
44.73,9
44.74,10
44.75,11
44.76,12
44.77,13
44.78,14
44.79,15
44.8,16
44.81,17
44.82,18
44.83,19
44.84,20
44.85,21
44.86,22
44.87,23
44.88,24
44.89,25
44.9,26
44.91,27
44.92,28
44.93,29
44.94,30
44.95,31
44.96,32
44.97,33
44.98,34
44.99,35
45,36
45.01,37
45.02,38
45.03,39
45.04,40
45.05,41
45.06,42
45.07,43
45.08,44
45.09,45
45.1,46
45.11,47
45.12,48
45.13,49
45.14,50
45.15,51
45.16,52
45.17,53
45.18,54
45.19,55
45.2,56
45.21,57
45.22,58
45.23,59
45.24,60
45.25,61
45.26,62
45.27,63
45.28,64
45.29,65
45.3,66
45.31,67
45.32,68
45.33,69
45.34,70
45.35,71
45.36,72
45.37,73
45.38,74
45.39,75
45.4,76
45.41,77
45.42,78
45.43,79
45.44,80
45.45,81
45.46,82
45.47,83
45.48,84
45.49,85
45.5,86
45.51,87
45.52,88
45.53,89
45.54,90
45.55,91
45.56,92
45.57,93
45.58,94
45.59,95
45.6,96
45.61,97
45.62,98
45.63,99
45.64,100
45.65,101
45.66,102
45.67,103
45.68,104
45.69,105
45.7,106
45.71,107
45.72,108
45.73,109
45.74,110
45.75,111
45.76,112
45.77,113
45.78,114
45.79,115
45.8,116
45.81,117
45.82,118
45.83,119
45.84,120
45.85,121
45.86,122
45.87,123
45.88,124
45.89,125
45.9,126
45.91,127
45.92,128
45.93,129
45.94,130
45.95,131
45.96,132
45.97,133
45.98,134
45.99,135
46,136
46.01,137
46.02,138
46.03,139
46.04,140
46.05,141
46.06,142
46.07,143
46.08,144
46.09,145
46.1,146
46.11,147
46.12,148
46.13,149
46.14,150
46.15,151
46.16,152
46.17,153
46.18,154
46.19,155
46.2,156
46.21,157
46.22,158
46.23,159
46.24,160
46.25,161
46.26,162
46.27,163
46.28,164
46.29,165
46.3,166
46.31,167
46.32,168
46.33,169
46.34,170
46.35,171
46.36,172
46.37,173
46.38,174
46.39,175
46.4,176
46.41,177
46.42,178
46.43,179
46.44,180
46.45,181
46.46,182
46.47,183
46.48,184
46.49,185
46.5,186
46.51,187
46.52,188
46.53,189
46.54,190
46.55,191
46.56,192
46.57,193
46.58,194
46.59,195
46.6,196
46.61,197
46.62,198
46.63,199
46.64,200
46.65,201
46.66,202
46.67,203
46.68,204
46.69,205
46.7,206
46.71,207
46.72,208
46.73,209
46.74,210
46.75,211
46.76,212
46.77,213
46.78,214
46.79,215
46.8,216
46.81,217
46.82,218
46.83,219
46.84,220
46.85,221
46.86,222
46.87,223
46.88,224
46.89,225
46.9,226
46.91,227
46.92,228
46.93,229
46.94,230
46.95,231
46.96,232
46.97,233
46.98,234
46.99,235
47,236
47.01,237
47.02,238
47.03,239
47.04,240
47.05,241
47.06,242
47.07,243
47.08,244
47.09,245
47.1,246
47.11,247
47.12,248
47.13,249
47.14,250
47.15,251
47.16,252
47.17,253
47.18,254
47.19,255
47.2,256
47.21,257
47.22,258
47.23,259
47.24,260
47.25,261
47.26,262
47.27,263
47.28,264
47.29,265
47.3,266
47.31,267
47.32,268
47.33,269
47.34,270
47.35,271
47.36,272
47.37,273
47.38,274
47.39,275
47.4,276
47.41,277
47.42,278
47.43,279
47.44,280
47.45,281
47.46,282
47.47,283
47.48,284
47.49,285
47.5,286
47.51,287
47.52,288
47.53,289
47.54,290
47.55,291
47.56,292
47.57,293
47.58,294
47.59,295
47.6,296
47.61,297
47.62,298
47.63,299
47.64,300
47.65,301
47.66,302
47.67,303
47.68,304
47.69,305
47.7,306
47.71,307
47.72,308
47.73,309
47.74,310
47.75,311
47.76,312
47.77,313
47.78,314
47.79,315
47.8,316
47.81,317
47.82,318
47.83,319
47.84,320
47.85,321
47.86,322
47.87,323
47.88,324
47.89,325
47.9,326
47.91,327
47.92,328
47.93,329
47.94,330
47.95,331
47.96,332
47.97,333
47.98,334
47.99,335
48,336
48.01,337
48.02,338
48.03,339
48.04,340
48.05,341
48.06,342
48.07,343
48.08,344
48.09,345
48.1,346
48.11,347
48.12,348
48.13,349
48.14,350
48.15,351
48.16,352
48.17,353
48.18,354
48.19,355
48.2,356
48.21,357
48.22,358
48.23,359
48.24,360
48.25,361
48.26,362
48.27,363
48.28,364
48.29,365
48.3,366
48.31,367
48.32,368
48.33,369
48.34,370
48.35,371
48.36,372
48.37,373
48.38,374
48.39,375
48.4,376
48.41,377
48.42,378
48.43,379
48.44,380
48.45,381
48.46,382
48.47,383
48.48,384
48.49,385
48.5,386
48.51,387
48.52,388
48.53,389
48.54,390
48.55,391
48.56,392
48.57,393
48.58,394
48.59,395
48.6,396
48.61,397
48.62,398
48.63,399
48.64,400
48.65,401
48.66,402
48.67,403
48.68,404
48.69,405
48.7,406
48.71,407
48.72,408
48.73,409
48.74,410
48.75,411
48.76,412
48.77,413
48.78,414
48.79,415
48.8,416
48.81,417
48.82,418
48.83,419
48.84,420
48.85,421
48.86,422
48.87,423
48.88,424
48.89,425
48.9,426
48.91,427
48.92,428
48.93,429
48.94,430
48.95,431
48.96,432
48.97,433
48.98,434
48.99,435
49,436
49.01,437
49.02,438
49.03,439
49.04,440
49.05,441
49.06,442
49.07,443
49.08,444
49.09,445
49.1,446
49.11,447
49.12,448
49.13,449
49.14,450
49.15,451
49.16,452
49.17,453
49.18,454
49.19,455
49.2,456
49.21,457
49.22,458
49.23,459
49.24,460
49.25,461
49.26,462
49.27,463
49.28,464
49.29,465
49.3,466
49.31,467
49.32,468
49.33,469
49.34,470
49.35,471
49.36,472
49.37,473
49.38,474
49.39,475
49.4,476
49.41,477
49.42,478
49.43,479
49.44,480
49.45,481
49.46,482
49.47,483
49.48,484
49.49,485
49.5,486
49.51,487
49.52,488
49.53,489
49.54,490
49.55,491
49.56,492
49.57,493
49.58,494
49.59,495
49.6,496
49.61,497
49.62,498
49.63,499
49.64,500
49.65,501
49.66,502
49.67,503
49.68,504
49.69,505
49.7,506
49.71,507
49.72,508
49.73,509
49.74,510
49.75,511
49.76,512
49.77,513
49.78,514
49.79,515
49.8,516
49.81,517
49.82,518
49.83,519
49.84,520
49.85,521
49.86,522
49.87,523
49.88,524
49.89,525
49.9,526
49.91,527
49.92,528
49.93,529
49.94,530
49.95,531
49.96,532
49.97,533
49.98,534
49.99,535
50,536
50.01,537
50.02,538
50.03,539
50.04,540
50.05,541
50.06,542
50.07,543
50.08,544
50.09,545
50.1,546
50.11,547
50.12,548
50.13,549
50.14,550
50.15,551
50.16,552
50.17,553
50.18,554
50.19,555
50.2,556
50.21,557
50.22,558
50.23,559
50.24,560
50.25,561
50.26,562
50.27,563
50.28,564
50.29,565
50.3,566
50.31,567
50.32,568
50.33,569
50.34,570
50.35,571
50.36,572
50.37,573
50.38,574
50.39,575
50.4,576
50.41,577
50.42,578
50.43,579
50.44,580
50.45,581
50.46,582
50.47,583
50.48,584
50.49,585
50.5,586
50.51,587
50.52,588
50.53,589
50.54,590
50.55,591
50.56,592
50.57,593
50.58,594
50.59,595
50.6,596
50.61,597
50.62,598
50.63,599
50.64,600
50.65,601
50.66,602
50.67,603
50.68,604
50.69,605
50.7,606
50.71,607
50.72,608
50.73,609
50.74,610
50.75,611
50.76,612
50.77,613
50.78,614
50.79,615
50.8,616
50.81,617
50.82,618
50.83,619
50.84,620
50.85,621
50.86,622
50.87,623
50.88,624
50.89,625
50.9,626
50.91,627
50.92,628
50.93,629
50.94,630
50.95,631
50.96,632
50.97,633
50.98,634
50.99,635
51,636
51.01,637
51.02,638
51.03,639
51.04,640
51.05,641
51.06,642
51.07,643
51.08,644
51.09,645
51.1,646
51.11,647
51.12,648
51.13,649
51.14,650
51.15,651
51.16,652
51.17,653
51.18,654
51.19,655
51.2,656
51.21,657
51.22,658
51.23,659
51.24,660
51.25,661
51.26,662
51.27,663
51.28,664
51.29,665
51.3,666
51.31,667
51.32,668
51.33,669
51.34,670
51.35,671
51.36,672
51.37,673
51.38,674
51.39,675
51.4,676
51.41,677
51.42,678
51.43,679
51.44,680
51.45,681
51.46,682
51.47,683
51.48,684
51.49,685
51.5,686
51.51,687
51.52,688
51.53,689
51.54,690
51.55,691
51.56,692
51.57,693
51.58,694
51.59,695
51.6,696
51.61,697
51.62,698
51.63,699
51.64,700
51.65,701
51.66,702
51.67,703
51.68,704
51.69,705
51.7,706
51.71,707
51.72,708
51.73,709
51.74,710
51.75,711
51.76,712
51.77,713
51.78,714
51.79,715
51.8,716
51.81,717
51.82,718
51.83,719
51.84,720
51.85,721
51.86,722
51.87,723
51.88,724
51.89,725
51.9,726
51.91,727
51.92,728
51.93,729
51.94,730
51.95,731
51.96,732
51.97,733
51.98,734
51.99,735
52,736
52.01,737
52.02,738
52.03,739
52.04,740
52.05,741
52.06,742
52.07,743
52.08,744
52.09,745
52.1,746
52.11,747
52.12,748
52.13,749
52.14,750
52.15,751
52.16,752
52.17,753
52.18,754
52.19,755
52.2,756
52.21,757
52.22,758
52.23,759
52.24,760
52.25,761
52.26,762
52.27,763
52.28,764
52.29,765
52.3,766
52.31,767
52.32,768
52.33,769
52.34,770
52.35,771
52.36,772
52.37,773
52.38,774
52.39,775
52.4,776
52.41,777
52.42,778
52.43,779
52.44,780
52.45,781
52.46,782
52.47,783
52.48,784
52.49,785
52.5,786
52.51,787
52.52,788
52.53,789
52.54,790
52.55,791
52.56,792
52.57,793
52.58,794
52.59,795
52.6,796
52.61,797
52.62,798
52.63,799
52.64,800
52.65,801
52.66,802
52.67,803
52.68,804
52.69,805
52.7,806
52.71,807
52.72,808
52.73,809
52.74,810
52.75,811
52.76,812
52.77,813
52.78,814
52.79,815
52.8,816
52.81,817
52.82,818
52.83,819
52.84,820
52.85,821
52.86,822
52.87,823
52.88,824
52.89,825
52.9,826
52.91,827
52.92,828
52.93,829
52.94,830
52.95,831
52.96,832
52.97,833
52.98,834
52.99,835
53,836
53.01,837
53.02,838
53.03,839
53.04,840
53.05,841
53.06,842
53.07,843
53.08,844
53.09,845
53.1,846
53.11,847
53.12,848
53.13,849
53.14,850
53.15,851
53.16,852
53.17,853
53.18,854
53.19,855
53.2,856
53.21,857
53.22,858
53.23,859
53.24,860
53.25,861
53.26,862
53.27,863
53.28,864
53.29,865
53.3,866
53.31,867
53.32,868
53.33,869
53.34,870
53.35,871
53.36,872
53.37,873
53.38,874
53.39,875
53.4,876
53.41,877
53.42,878
53.43,879
53.44,880
53.45,881
53.46,882
53.47,883
53.48,884
53.49,885
53.5,886
53.51,887
53.52,888
53.53,889
53.54,890
53.55,891
53.56,892
53.57,893
53.58,894
53.59,895
53.6,896
53.61,897
53.62,898
53.63,899
53.64,900
53.65,901
53.66,902
53.67,903
53.68,904
53.69,905
53.7,906
53.71,907
53.72,908
53.73,909
53.74,910
53.75,911
53.76,912
53.77,913
53.78,914
53.79,915
53.8,916
53.81,917
53.82,918
53.83,919
53.84,920
53.85,921
53.86,922
53.87,923
53.88,924
53.89,925
53.9,926
53.91,927
53.92,928
53.93,929
53.94,930
53.95,931
53.96,932
53.97,933
53.98,934
53.99,935
54,936
54.01,937
54.02,938
54.03,939
54.04,940
54.05,941
54.06,942
54.07,943
54.08,944
54.09,945
54.1,946
54.11,947
54.12,948
54.13,949
54.14,950
54.15,951
54.16,952
54.17,953
54.18,954
54.19,955
54.2,956
54.21,957
54.22,958
54.23,959
54.24,960
54.25,961
54.26,962
54.27,963
54.28,964
54.29,965
54.3,966
54.31,967
54.32,968
54.33,969
54.34,970
54.35,971
54.36,972
54.37,973
54.38,974
54.39,975
54.4,976
54.41,977
54.42,978
54.43,979
54.44,980
54.45,981
54.46,982
54.47,983
54.48,984
54.49,985
54.5,986
54.51,987
54.52,988
54.53,989
54.54,990
54.55,991
54.56,992
54.57,993
54.58,994
54.59,995
54.6,996
54.61,997
54.62,998
54.63,999
54.64,1000
54.65,1001
54.66,1002
54.67,1003
54.68,1004
54.69,1005
54.7,1006
54.71,1007
54.72,1008
54.73,1009
54.74,1010
54.75,1011
54.76,1012
54.77,1013
54.78,1014
54.79,1015
54.8,1016
54.81,1017
54.82,1018
54.83,1019
54.84,1020
54.85,1021
54.86,1022
54.87,1023
54.88,1024
54.89,1025
54.9,1026
54.91,1027
54.92,1028
54.93,1029
54.94,1030
54.95,1031
54.96,1032
54.97,1033
54.98,1034
54.99,1035
55,1036
55.01,1037
55.02,1038
55.03,1039
55.04,1040
55.05,1041
55.06,1042
55.07,1043
55.08,1044
55.09,1045
55.1,1046
55.11,1047
55.12,1048
55.13,1049
55.14,1050
55.15,1051
55.16,1052
55.17,1053
55.18,1054
55.19,1055
55.2,1056
55.21,1057
55.22,1058
55.23,1059
55.24,1060
55.25,1061
55.26,1062
55.27,1063
55.28,1064
55.29,1065
55.3,1066
55.31,1067
55.32,1068
55.33,1069
55.34,1070
55.35,1071
55.36,1072
55.37,1073
55.38,1074
55.39,1075
55.4,1076
55.41,1077
55.42,1078
55.43,1079
55.44,1080
55.45,1081
55.46,1082
55.47,1083
55.48,1084
55.49,1085
55.5,1086
55.51,1087
55.52,1088
55.53,1089
55.54,1090
55.55,1091
55.56,1092
55.57,1093
55.58,1094
55.59,1095
55.6,1096
55.61,1097
55.62,1098
55.63,1099
55.64,1100
55.65,1101
55.66,1102
55.67,1103
55.68,1104
55.69,1105
55.7,1106
55.71,1107
55.72,1108
55.73,1109
55.74,1110
55.75,1111
55.76,1112
55.77,1113
55.78,1114
55.79,1115
55.8,1116
55.81,1117
55.82,1118
55.83,1119
55.84,1120
55.85,1121
55.86,1122
55.87,1123
55.88,1124
55.89,1125
55.9,1126
55.91,1127
55.92,1128
55.93,1129
55.94,1130
55.95,1131
55.96,1132
55.97,1133
55.98,1134
55.99,1135
56,1136
56.01,1137
56.02,1138
56.03,1139
56.04,1140
56.05,1141
56.06,1142
56.07,1143
56.08,1144
56.09,1145
56.1,1146
56.11,1147
56.12,1148
56.13,1149
56.14,1150
56.15,1151
56.16,1152
56.17,1153
56.18,1154
56.19,1155
56.2,1156
56.21,1157
56.22,1158
56.23,1159
56.24,1160
56.25,1161
56.26,1162
56.27,1163
56.28,1164
56.29,1165
56.3,1166
56.31,1167
56.32,1168
56.33,1169
56.34,1170
56.35,1171
56.36,1172
56.37,1173
56.38,1174
56.39,1175
56.4,1176
56.41,1177
56.42,1178
56.43,1179
56.44,1180
56.45,1181
56.46,1182
56.47,1183
56.48,1184
56.49,1185
56.5,1186
56.51,1187
56.52,1188
56.53,1189
56.54,1190
56.55,1191
56.56,1192
56.57,1193
56.58,1194
56.59,1195
56.6,1196
56.61,1197
56.62,1198
56.63,1199
56.64,1200
56.65,1201
56.66,1202
56.67,1203
56.68,1204
56.69,1205
56.7,1206
56.71,1207
56.72,1208
56.73,1209
56.74,1210
56.75,1211
56.76,1212
56.77,1213
56.78,1214
56.79,1215
56.8,1216
56.81,1217
56.82,1218
56.83,1219
56.84,1220
56.85,1221
56.86,1222
56.87,1223
56.88,1224
56.89,1225
56.9,1226
56.91,1227
56.92,1228
56.93,1229
56.94,1230
56.95,1231
56.96,1232
56.97,1233
56.98,1234
56.99,1235
57,1236
57.01,1237
57.02,1238
57.03,1239
57.04,1240
57.05,1241
57.06,1242
57.07,1243
57.08,1244
57.09,1245
57.1,1246
57.11,1247
57.12,1248
57.13,1249
57.14,1250
57.15,1251
57.16,1252
57.17,1253
57.18,1254
57.19,1255
57.2,1256
57.21,1257
57.22,1258
57.23,1259
57.24,1260
57.25,1261
57.26,1262
57.27,1263
57.28,1264
57.29,1265
57.3,1266
57.31,1267
57.32,1268
57.33,1269
57.34,1270
57.35,1271
57.36,1272
57.37,1273
57.38,1274
57.39,1275
57.4,1276
57.41,1277
57.42,1278
57.43,1279
57.44,1280
57.45,1281
57.46,1282
57.47,1283
57.48,1284
57.49,1285
57.5,1286
57.51,1287
57.52,1288
57.53,1289
57.54,1290
57.55,1291
57.56,1292
57.57,1293
57.58,1294
57.59,1295
57.6,1296
57.61,1297
57.62,1298
57.63,1299
57.64,1300
57.65,1301
57.66,1302
57.67,1303
57.68,1304
57.69,1305
57.7,1306
57.71,1307
57.72,1308
57.73,1309
57.74,1310
57.75,1311
57.76,1312
57.77,1313
57.78,1314
57.79,1315
57.8,1316
57.81,1317
57.82,1318
57.83,1319
57.84,1320
57.85,1321
57.86,1322
57.87,1323
57.88,1324
57.89,1325
57.9,1326
57.91,1327
57.92,1328
57.93,1329
57.94,1330
57.95,1331
57.96,1332
57.97,1333
57.98,1334
57.99,1335
58,1336
58.01,1337
58.02,1338
58.03,1339
58.04,1340
58.05,1341
58.06,1342
58.07,1343
58.08,1344
58.09,1345
58.1,1346
58.11,1347
58.12,1348
