X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
44.33,1
44.34,2
44.35,3
44.36,4
44.37,5
44.38,6
44.39,7
44.4,8
44.41,9
44.42,10
44.43,11
44.44,12
44.45,13
44.46,14
44.47,15
44.48,16
44.49,17
44.5,18
44.51,19
44.52,20
44.53,21
44.54,22
44.55,23
44.56,24
44.57,25
44.58,26
44.59,27
44.6,28
44.61,29
44.62,30
44.63,31
44.64,32
44.65,33
44.66,34
44.67,35
44.68,36
44.69,37
44.7,38
44.71,39
44.72,40
44.73,41
44.74,42
44.75,43
44.76,44
44.77,45
44.78,46
44.79,47
44.8,48
44.81,49
44.82,50
44.83,51
44.84,52
44.85,53
44.86,54
44.87,55
44.88,56
44.89,57
44.9,58
44.91,59
44.92,60
44.93,61
44.94,62
44.95,63
44.96,64
44.97,65
44.98,66
44.99,67
45,68
45.01,69
45.02,70
45.03,71
45.04,72
45.05,73
45.06,74
45.07,75
45.08,76
45.09,77
45.1,78
45.11,79
45.12,80
45.13,81
45.14,82
45.15,83
45.16,84
45.17,85
45.18,86
45.19,87
45.2,88
45.21,89
45.22,90
45.23,91
45.24,92
45.25,93
45.26,94
45.27,95
45.28,96
45.29,97
45.3,98
45.31,99
45.32,100
45.33,101
45.34,102
45.35,103
45.36,104
45.37,105
45.38,106
45.39,107
45.4,108
45.41,109
45.42,110
45.43,111
45.44,112
45.45,113
45.46,114
45.47,115
45.48,116
45.49,117
45.5,118
45.51,119
45.52,120
45.53,121
45.54,122
45.55,123
45.56,124
45.57,125
45.58,126
45.59,127
45.6,128
45.61,129
45.62,130
45.63,131
45.64,132
45.65,133
45.66,134
45.67,135
45.68,136
45.69,137
45.7,138
45.71,139
45.72,140
45.73,141
45.74,142
45.75,143
45.76,144
45.77,145
45.78,146
45.79,147
45.8,148
45.81,149
45.82,150
45.83,151
45.84,152
45.85,153
45.86,154
45.87,155
45.88,156
45.89,157
45.9,158
45.91,159
45.92,160
45.93,161
45.94,162
45.95,163
45.96,164
45.97,165
45.98,166
45.99,167
46,168
46.01,169
46.02,170
46.03,171
46.04,172
46.05,173
46.06,174
46.07,175
46.08,176
46.09,177
46.1,178
46.11,179
46.12,180
46.13,181
46.14,182
46.15,183
46.16,184
46.17,185
46.18,186
46.19,187
46.2,188
46.21,189
46.22,190
46.23,191
46.24,192
46.25,193
46.26,194
46.27,195
46.28,196
46.29,197
46.3,198
46.31,199
46.32,200
46.33,201
46.34,202
46.35,203
46.36,204
46.37,205
46.38,206
46.39,207
46.4,208
46.41,209
46.42,210
46.43,211
46.44,212
46.45,213
46.46,214
46.47,215
46.48,216
46.49,217
46.5,218
46.51,219
46.52,220
46.53,221
46.54,222
46.55,223
46.56,224
46.57,225
46.58,226
46.59,227
46.6,228
46.61,229
46.62,230
46.63,231
46.64,232
46.65,233
46.66,234
46.67,235
46.68,236
46.69,237
46.7,238
46.71,239
46.72,240
46.73,241
46.74,242
46.75,243
46.76,244
46.77,245
46.78,246
46.79,247
46.8,248
46.81,249
46.82,250
46.83,251
46.84,252
46.85,253
46.86,254
46.87,255
46.88,256
46.89,257
46.9,258
46.91,259
46.92,260
46.93,261
46.94,262
46.95,263
46.96,264
46.97,265
46.98,266
46.99,267
47,268
47.01,269
47.02,270
47.03,271
47.04,272
47.05,273
47.06,274
47.07,275
47.08,276
47.09,277
47.1,278
47.11,279
47.12,280
47.13,281
47.14,282
47.15,283
47.16,284
47.17,285
47.18,286
47.19,287
47.2,288
47.21,289
47.22,290
47.23,291
47.24,292
47.25,293
47.26,294
47.27,295
47.28,296
47.29,297
47.3,298
47.31,299
47.32,300
47.33,301
47.34,302
47.35,303
47.36,304
47.37,305
47.38,306
47.39,307
47.4,308
47.41,309
47.42,310
47.43,311
47.44,312
47.45,313
47.46,314
47.47,315
47.48,316
47.49,317
47.5,318
47.51,319
47.52,320
47.53,321
47.54,322
47.55,323
47.56,324
47.57,325
47.58,326
47.59,327
47.6,328
47.61,329
47.62,330
47.63,331
47.64,332
47.65,333
47.66,334
47.67,335
47.68,336
47.69,337
47.7,338
47.71,339
47.72,340
47.73,341
47.74,342
47.75,343
47.76,344
47.77,345
47.78,346
47.79,347
47.8,348
47.81,349
47.82,350
47.83,351
47.84,352
47.85,353
47.86,354
47.87,355
47.88,356
47.89,357
47.9,358
47.91,359
47.92,360
47.93,361
47.94,362
47.95,363
47.96,364
47.97,365
47.98,366
47.99,367
48,368
48.01,369
48.02,370
48.03,371
48.04,372
48.05,373
48.06,374
48.07,375
48.08,376
48.09,377
48.1,378
48.11,379
48.12,380
48.13,381
48.14,382
48.15,383
48.16,384
48.17,385
48.18,386
48.19,387
48.2,388
48.21,389
48.22,390
48.23,391
48.24,392
48.25,393
48.26,394
48.27,395
48.28,396
48.29,397
48.3,398
48.31,399
48.32,400
48.33,401
48.34,402
48.35,403
48.36,404
48.37,405
48.38,406
48.39,407
48.4,408
48.41,409
48.42,410
48.43,411
48.44,412
48.45,413
48.46,414
48.47,415
48.48,416
48.49,417
48.5,418
48.51,419
48.52,420
48.53,421
48.54,422
48.55,423
48.56,424
48.57,425
48.58,426
48.59,427
48.6,428
48.61,429
48.62,430
48.63,431
48.64,432
48.65,433
48.66,434
48.67,435
48.68,436
48.69,437
48.7,438
48.71,439
48.72,440
48.73,441
48.74,442
48.75,443
48.76,444
48.77,445
48.78,446
48.79,447
48.8,448
48.81,449
48.82,450
48.83,451
48.84,452
48.85,453
48.86,454
48.87,455
48.88,456
48.89,457
48.9,458
48.91,459
48.92,460
48.93,461
48.94,462
48.95,463
48.96,464
48.97,465
48.98,466
48.99,467
49,468
49.01,469
49.02,470
49.03,471
49.04,472
49.05,473
49.06,474
49.07,475
49.08,476
49.09,477
49.1,478
49.11,479
49.12,480
49.13,481
49.14,482
49.15,483
49.16,484
49.17,485
49.18,486
49.19,487
49.2,488
49.21,489
49.22,490
49.23,491
49.24,492
49.25,493
49.26,494
49.27,495
49.28,496
49.29,497
49.3,498
49.31,499
49.32,500
49.33,501
49.34,502
49.35,503
49.36,504
49.37,505
49.38,506
49.39,507
49.4,508
49.41,509
49.42,510
49.43,511
49.44,512
49.45,513
49.46,514
49.47,515
49.48,516
49.49,517
49.5,518
49.51,519
49.52,520
49.53,521
49.54,522
49.55,523
49.56,524
49.57,525
49.58,526
49.59,527
49.6,528
49.61,529
49.62,530
49.63,531
49.64,532
49.65,533
49.66,534
49.67,535
49.68,536
49.69,537
49.7,538
49.71,539
49.72,540
49.73,541
49.74,542
49.75,543
49.76,544
49.77,545
49.78,546
49.79,547
49.8,548
49.81,549
49.82,550
49.83,551
49.84,552
49.85,553
49.86,554
49.87,555
49.88,556
49.89,557
49.9,558
49.91,559
49.92,560
49.93,561
49.94,562
49.95,563
49.96,564
49.97,565
49.98,566
49.99,567
50,568
50.01,569
50.02,570
50.03,571
50.04,572
50.05,573
50.06,574
50.07,575
50.08,576
50.09,577
50.1,578
50.11,579
50.12,580
50.13,581
50.14,582
50.15,583
50.16,584
50.17,585
50.18,586
50.19,587
50.2,588
50.21,589
50.22,590
50.23,591
50.24,592
50.25,593
50.26,594
50.27,595
50.28,596
50.29,597
50.3,598
50.31,599
50.32,600
50.33,601
50.34,602
50.35,603
50.36,604
50.37,605
50.38,606
50.39,607
50.4,608
50.41,609
50.42,610
50.43,611
50.44,612
50.45,613
50.46,614
50.47,615
50.48,616
50.49,617
50.5,618
50.51,619
50.52,620
50.53,621
50.54,622
50.55,623
50.56,624
50.57,625
50.58,626
50.59,627
50.6,628
50.61,629
50.62,630
50.63,631
50.64,632
50.65,633
50.66,634
50.67,635
50.68,636
50.69,637
50.7,638
50.71,639
50.72,640
50.73,641
50.74,642
50.75,643
50.76,644
50.77,645
50.78,646
50.79,647
50.8,648
50.81,649
50.82,650
50.83,651
50.84,652
50.85,653
50.86,654
50.87,655
50.88,656
50.89,657
50.9,658
50.91,659
50.92,660
50.93,661
50.94,662
50.95,663
50.96,664
50.97,665
50.98,666
50.99,667
51,668
51.01,669
51.02,670
51.03,671
51.04,672
51.05,673
51.06,674
51.07,675
51.08,676
51.09,677
51.1,678
51.11,679
51.12,680
51.13,681
51.14,682
51.15,683
51.16,684
51.17,685
51.18,686
51.19,687
51.2,688
51.21,689
51.22,690
51.23,691
51.24,692
51.25,693
51.26,694
51.27,695
51.28,696
51.29,697
51.3,698
51.31,699
51.32,700
51.33,701
51.34,702
51.35,703
51.36,704
51.37,705
51.38,706
51.39,707
51.4,708
51.41,709
51.42,710
51.43,711
51.44,712
51.45,713
51.46,714
51.47,715
51.48,716
51.49,717
51.5,718
51.51,719
51.52,720
51.53,721
51.54,722
51.55,723
51.56,724
51.57,725
51.58,726
