X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
43.44,1
43.45,2
43.46,3
43.47,4
43.48,5
43.49,6
43.5,7
43.51,8
43.52,9
43.53,10
43.54,11
43.55,12
43.56,13
43.57,14
43.58,15
43.59,16
43.6,17
43.61,18
43.62,19
43.63,20
43.64,21
43.65,22
43.66,23
43.67,24
43.68,25
43.69,26
43.7,27
43.71,28
43.72,29
43.73,30
43.74,31
43.75,32
43.76,33
43.77,34
43.78,35
43.79,36
43.8,37
43.81,38
43.82,39
43.83,40
43.84,41
43.85,42
43.86,43
43.87,44
43.88,45
43.89,46
43.9,47
43.91,48
43.92,49
43.93,50
43.94,51
43.95,52
43.96,53
43.97,54
43.98,55
43.99,56
44,57
44.01,58
44.02,59
44.03,60
44.04,61
44.05,62
44.06,63
44.07,64
44.08,65
44.09,66
44.1,67
44.11,68
44.12,69
44.13,70
44.14,71
44.15,72
44.16,73
44.17,74
44.18,75
44.19,76
44.2,77
44.21,78
44.22,79
44.23,80
44.24,81
44.25,82
44.26,83
44.27,84
44.28,85
44.29,86
44.3,87
44.31,88
44.32,89
44.33,90
44.34,91
44.35,92
44.36,93
44.37,94
44.38,95
44.39,96
44.4,97
44.41,98
44.42,99
44.43,100
44.44,101
44.45,102
44.46,103
44.47,104
44.48,105
44.49,106
44.5,107
44.51,108
44.52,109
44.53,110
44.54,111
44.55,112
44.56,113
44.57,114
44.58,115
44.59,116
44.6,117
44.61,118
44.62,119
44.63,120
44.64,121
44.65,122
44.66,123
44.67,124
44.68,125
44.69,126
44.7,127
44.71,128
44.72,129
44.73,130
44.74,131
44.75,132
44.76,133
44.77,134
44.78,135
44.79,136
44.8,137
44.81,138
44.82,139
44.83,140
44.84,141
44.85,142
44.86,143
44.87,144
44.88,145
44.89,146
44.9,147
44.91,148
44.92,149
44.93,150
44.94,151
44.95,152
44.96,153
44.97,154
44.98,155
44.99,156
45,157
45.01,158
45.02,159
45.03,160
45.04,161
45.05,162
45.06,163
45.07,164
45.08,165
45.09,166
45.1,167
45.11,168
45.12,169
45.13,170
45.14,171
45.15,172
45.16,173
45.17,174
45.18,175
45.19,176
45.2,177
45.21,178
45.22,179
45.23,180
45.24,181
45.25,182
45.26,183
45.27,184
45.28,185
45.29,186
45.3,187
45.31,188
45.32,189
45.33,190
45.34,191
45.35,192
45.36,193
45.37,194
45.38,195
45.39,196
45.4,197
45.41,198
45.42,199
45.43,200
45.44,201
45.45,202
45.46,203
45.47,204
45.48,205
45.49,206
45.5,207
45.51,208
45.52,209
45.53,210
45.54,211
45.55,212
45.56,213
45.57,214
45.58,215
45.59,216
45.6,217
45.61,218
45.62,219
45.63,220
45.64,221
45.65,222
45.66,223
45.67,224
45.68,225
45.69,226
45.7,227
45.71,228
45.72,229
45.73,230
45.74,231
45.75,232
45.76,233
45.77,234
45.78,235
45.79,236
45.8,237
45.81,238
45.82,239
45.83,240
45.84,241
45.85,242
45.86,243
45.87,244
45.88,245
45.89,246
45.9,247
45.91,248
45.92,249
45.93,250
45.94,251
45.95,252
45.96,253
45.97,254
45.98,255
45.99,256
46,257
46.01,258
46.02,259
46.03,260
46.04,261
46.05,262
46.06,263
46.07,264
46.08,265
46.09,266
46.1,267
46.11,268
46.12,269
46.13,270
46.14,271
46.15,272
46.16,273
46.17,274
46.18,275
46.19,276
46.2,277
46.21,278
46.22,279
46.23,280
46.24,281
46.25,282
46.26,283
46.27,284
46.28,285
46.29,286
46.3,287
46.31,288
46.32,289
46.33,290
46.34,291
46.35,292
46.36,293
46.37,294
46.38,295
46.39,296
46.4,297
46.41,298
46.42,299
46.43,300
46.44,301
46.45,302
46.46,303
46.47,304
46.48,305
46.49,306
46.5,307
46.51,308
46.52,309
46.53,310
46.54,311
46.55,312
46.56,313
46.57,314
46.58,315
46.59,316
46.6,317
46.61,318
46.62,319
46.63,320
46.64,321
46.65,322
46.66,323
46.67,324
46.68,325
46.69,326
46.7,327
46.71,328
46.72,329
46.73,330
46.74,331
46.75,332
46.76,333
46.77,334
46.78,335
46.79,336
46.8,337
46.81,338
46.82,339
46.83,340
46.84,341
46.85,342
46.86,343
46.87,344
46.88,345
46.89,346
46.9,347
46.91,348
46.92,349
46.93,350
46.94,351
46.95,352
46.96,353
46.97,354
46.98,355
46.99,356
47,357
47.01,358
47.02,359
47.03,360
47.04,361
47.05,362
47.06,363
47.07,364
47.08,365
47.09,366
47.1,367
47.11,368
47.12,369
47.13,370
47.14,371
47.15,372
47.16,373
47.17,374
47.18,375
47.19,376
47.2,377
47.21,378
47.22,379
47.23,380
47.24,381
47.25,382
47.26,383
47.27,384
47.28,385
47.29,386
47.3,387
47.31,388
47.32,389
47.33,390
47.34,391
47.35,392
47.36,393
47.37,394
47.38,395
47.39,396
47.4,397
47.41,398
47.42,399
47.43,400
47.44,401
47.45,402
47.46,403
47.47,404
47.48,405
47.49,406
47.5,407
47.51,408
47.52,409
47.53,410
47.54,411
47.55,412
47.56,413
47.57,414
47.58,415
47.59,416
47.6,417
47.61,418
47.62,419
47.63,420
47.64,421
47.65,422
47.66,423
47.67,424
47.68,425
47.69,426
47.7,427
47.71,428
47.72,429
47.73,430
47.74,431
47.75,432
47.76,433
47.77,434
47.78,435
47.79,436
47.8,437
47.81,438
47.82,439
47.83,440
47.84,441
47.85,442
47.86,443
47.87,444
47.88,445
47.89,446
47.9,447
47.91,448
47.92,449
47.93,450
47.94,451
47.95,452
47.96,453
47.97,454
47.98,455
47.99,456
48,457
48.01,458
48.02,459
48.03,460
48.04,461
48.05,462
48.06,463
48.07,464
48.08,465
48.09,466
48.1,467
48.11,468
48.12,469
48.13,470
48.14,471
48.15,472
48.16,473
48.17,474
48.18,475
48.19,476
48.2,477
48.21,478
48.22,479
48.23,480
48.24,481
48.25,482
48.26,483
48.27,484
48.28,485
48.29,486
48.3,487
48.31,488
48.32,489
48.33,490
48.34,491
48.35,492
48.36,493
48.37,494
48.38,495
48.39,496
48.4,497
48.41,498
48.42,499
48.43,500
48.44,501
48.45,502
48.46,503
48.47,504
48.48,505
48.49,506
48.5,507
48.51,508
48.52,509
48.53,510
48.54,511
48.55,512
48.56,513
48.57,514
48.58,515
48.59,516
48.6,517
48.61,518
48.62,519
48.63,520
48.64,521
48.65,522
48.66,523
48.67,524
48.68,525
48.69,526
48.7,527
48.71,528
48.72,529
48.73,530
48.74,531
48.75,532
48.76,533
48.77,534
48.78,535
48.79,536
48.8,537
48.81,538
48.82,539
48.83,540
48.84,541
48.85,542
48.86,543
48.87,544
48.88,545
48.89,546
48.9,547
48.91,548
48.92,549
48.93,550
48.94,551
48.95,552
48.96,553
48.97,554
48.98,555
48.99,556
49,557
49.01,558
49.02,559
49.03,560
49.04,561
49.05,562
49.06,563
49.07,564
49.08,565
49.09,566
49.1,567
49.11,568
49.12,569
49.13,570
49.14,571
49.15,572
49.16,573
49.17,574
49.18,575
49.19,576
49.2,577
49.21,578
49.22,579
49.23,580
49.24,581
49.25,582
49.26,583
49.27,584
49.28,585
49.29,586
49.3,587
49.31,588
49.32,589
49.33,590
49.34,591
49.35,592
49.36,593
49.37,594
49.38,595
49.39,596
49.4,597
49.41,598
49.42,599
49.43,600
49.44,601
49.45,602
49.46,603
49.47,604
49.48,605
49.49,606
