X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
47.14,1
47.15,2
47.16,3
47.17,4
47.18,5
47.19,6
47.2,7
47.21,8
47.22,9
47.23,10
47.24,11
47.25,12
47.26,13
47.27,14
47.28,15
47.29,16
47.3,17
47.31,18
47.32,19
47.33,20
47.34,21
47.35,22
47.36,23
47.37,24
47.38,25
47.39,26
47.4,27
47.41,28
47.42,29
47.43,30
47.44,31
47.45,32
47.46,33
47.47,34
47.48,35
47.49,36
47.5,37
47.51,38
47.52,39
47.53,40
47.54,41
47.55,42
47.56,43
47.57,44
47.58,45
47.59,46
47.6,47
47.61,48
47.62,49
47.63,50
47.64,51
47.65,52
47.66,53
47.67,54
47.68,55
47.69,56
47.7,57
47.71,58
47.72,59
47.73,60
47.74,61
47.75,62
47.76,63
47.77,64
47.78,65
47.79,66
47.8,67
47.81,68
47.82,69
47.83,70
47.84,71
47.85,72
47.86,73
47.87,74
47.88,75
47.89,76
47.9,77
47.91,78
47.92,79
47.93,80
47.94,81
47.95,82
47.96,83
47.97,84
47.98,85
47.99,86
48,87
48.01,88
48.02,89
48.03,90
48.04,91
48.05,92
48.06,93
48.07,94
48.08,95
48.09,96
48.1,97
48.11,98
48.12,99
48.13,100
48.14,101
48.15,102
48.16,103
48.17,104
48.18,105
48.19,106
48.2,107
48.21,108
48.22,109
48.23,110
48.24,111
48.25,112
48.26,113
48.27,114
48.28,115
48.29,116
48.3,117
48.31,118
48.32,119
48.33,120
48.34,121
48.35,122
48.36,123
48.37,124
48.38,125
48.39,126
48.4,127
48.41,128
48.42,129
48.43,130
48.44,131
48.45,132
48.46,133
48.47,134
48.48,135
48.49,136
48.5,137
48.51,138
48.52,139
48.53,140
48.54,141
48.55,142
48.56,143
48.57,144
48.58,145
48.59,146
48.6,147
48.61,148
48.62,149
48.63,150
48.64,151
48.65,152
48.66,153
48.67,154
48.68,155
48.69,156
48.7,157
48.71,158
48.72,159
48.73,160
48.74,161
48.75,162
48.76,163
48.77,164
48.78,165
48.79,166
48.8,167
48.81,168
48.82,169
48.83,170
48.84,171
48.85,172
48.86,173
48.87,174
48.88,175
48.89,176
48.9,177
48.91,178
48.92,179
48.93,180
48.94,181
48.95,182
48.96,183
48.97,184
48.98,185
48.99,186
49,187
49.01,188
49.02,189
49.03,190
49.04,191
49.05,192
49.06,193
49.07,194
49.08,195
49.09,196
49.1,197
49.11,198
49.12,199
49.13,200
49.14,201
49.15,202
49.16,203
49.17,204
49.18,205
49.19,206
49.2,207
49.21,208
49.22,209
49.23,210
49.24,211
49.25,212
49.26,213
49.27,214
49.28,215
49.29,216
49.3,217
49.31,218
49.32,219
49.33,220
49.34,221
49.35,222
49.36,223
49.37,224
49.38,225
49.39,226
49.4,227
49.41,228
49.42,229
49.43,230
49.44,231
49.45,232
49.46,233
49.47,234
49.48,235
49.49,236
49.5,237
49.51,238
49.52,239
49.53,240
49.54,241
49.55,242
49.56,243
49.57,244
49.58,245
49.59,246
49.6,247
49.61,248
49.62,249
49.63,250
49.64,251
49.65,252
49.66,253
49.67,254
49.68,255
49.69,256
49.7,257
49.71,258
49.72,259
49.73,260
49.74,261
49.75,262
49.76,263
49.77,264
49.78,265
49.79,266
49.8,267
49.81,268
49.82,269
49.83,270
49.84,271
49.85,272
49.86,273
49.87,274
49.88,275
49.89,276
49.9,277
49.91,278
49.92,279
49.93,280
49.94,281
49.95,282
49.96,283
49.97,284
49.98,285
49.99,286
50,287
50.01,288
50.02,289
50.03,290
50.04,291
50.05,292
50.06,293
50.07,294
50.08,295
50.09,296
50.1,297
50.11,298
50.12,299
50.13,300
50.14,301
50.15,302
50.16,303
50.17,304
50.18,305
50.19,306
50.2,307
50.21,308
50.22,309
50.23,310
50.24,311
50.25,312
50.26,313
50.27,314
50.28,315
50.29,316
50.3,317
50.31,318
50.32,319
50.33,320
50.34,321
50.35,322
50.36,323
50.37,324
50.38,325
50.39,326
50.4,327
50.41,328
50.42,329
50.43,330
50.44,331
50.45,332
50.46,333
50.47,334
50.48,335
50.49,336
50.5,337
50.51,338
50.52,339
50.53,340
50.54,341
50.55,342
50.56,343
50.57,344
50.58,345
50.59,346
50.6,347
50.61,348
50.62,349
50.63,350
50.64,351
50.65,352
50.66,353
50.67,354
50.68,355
50.69,356
50.7,357
50.71,358
50.72,359
50.73,360
50.74,361
50.75,362
50.76,363
50.77,364
50.78,365
50.79,366
50.8,367
50.81,368
50.82,369
50.83,370
50.84,371
50.85,372
50.86,373
50.87,374
50.88,375
50.89,376
50.9,377
50.91,378
50.92,379
50.93,380
50.94,381
50.95,382
50.96,383
50.97,384
50.98,385
50.99,386
51,387
51.01,388
51.02,389
51.03,390
51.04,391
51.05,392
51.06,393
51.07,394
51.08,395
51.09,396
51.1,397
51.11,398
51.12,399
51.13,400
51.14,401
51.15,402
51.16,403
51.17,404
51.18,405
51.19,406
51.2,407
51.21,408
51.22,409
51.23,410
51.24,411
51.25,412
51.26,413
51.27,414
51.28,415
51.29,416
51.3,417
51.31,418
51.32,419
51.33,420
51.34,421
51.35,422
51.36,423
51.37,424
51.38,425
51.39,426
51.4,427
51.41,428
51.42,429
51.43,430
51.44,431
51.45,432
51.46,433
51.47,434
51.48,435
51.49,436
51.5,437
51.51,438
51.52,439
51.53,440
51.54,441
51.55,442
51.56,443
51.57,444
51.58,445
51.59,446
51.6,447
51.61,448
51.62,449
51.63,450
51.64,451
51.65,452
51.66,453
51.67,454
51.68,455
51.69,456
51.7,457
51.71,458
51.72,459
51.73,460
51.74,461
51.75,462
51.76,463
51.77,464
51.78,465
51.79,466
51.8,467
51.81,468
51.82,469
51.83,470
51.84,471
51.85,472
51.86,473
51.87,474
51.88,475
51.89,476
51.9,477
51.91,478
51.92,479
51.93,480
51.94,481
51.95,482
51.96,483
51.97,484
51.98,485
51.99,486
52,487
52.01,488
52.02,489
52.03,490
52.04,491
52.05,492
52.06,493
52.07,494
52.08,495
52.09,496
52.1,497
52.11,498
52.12,499
52.13,500
52.14,501
52.15,502
52.16,503
52.17,504
52.18,505
52.19,506
52.2,507
52.21,508
52.22,509
52.23,510
52.24,511
52.25,512
52.26,513
52.27,514
52.28,515
52.29,516
52.3,517
52.31,518
52.32,519
52.33,520
52.34,521
52.35,522
52.36,523
52.37,524
52.38,525
52.39,526
52.4,527
52.41,528
52.42,529
52.43,530
52.44,531
52.45,532
52.46,533
52.47,534
52.48,535
52.49,536
52.5,537
52.51,538
52.52,539
52.53,540
52.54,541
52.55,542
52.56,543
52.57,544
52.58,545
52.59,546
52.6,547
52.61,548
52.62,549
52.63,550
52.64,551
52.65,552
52.66,553
52.67,554
52.68,555
52.69,556
52.7,557
52.71,558
52.72,559
52.73,560
52.74,561
52.75,562
52.76,563
52.77,564
52.78,565
52.79,566
52.8,567
52.81,568
52.82,569
52.83,570
52.84,571
52.85,572
52.86,573
52.87,574
52.88,575
52.89,576
52.9,577
52.91,578
52.92,579
52.93,580
52.94,581
52.95,582
52.96,583
52.97,584
52.98,585
52.99,586
53,587
53.01,588
53.02,589
53.03,590
53.04,591
53.05,592
53.06,593
53.07,594
53.08,595
53.09,596
53.1,597
53.11,598
53.12,599
53.13,600
53.14,601
53.15,602
53.16,603
53.17,604
53.18,605
53.19,606
53.2,607
53.21,608
53.22,609
53.23,610
53.24,611
53.25,612
53.26,613
53.27,614
53.28,615
53.29,616
53.3,617
53.31,618
53.32,619
53.33,620
53.34,621
53.35,622
53.36,623
53.37,624
53.38,625
53.39,626
53.4,627
53.41,628
53.42,629
53.43,630
53.44,631
53.45,632
53.46,633
53.47,634
53.48,635
53.49,636
53.5,637
53.51,638
53.52,639
53.53,640
53.54,641
53.55,642
53.56,643
53.57,644
53.58,645
53.59,646
53.6,647
53.61,648
53.62,649
53.63,650
53.64,651
53.65,652
53.66,653
53.67,654
53.68,655
53.69,656
53.7,657
53.71,658
53.72,659
53.73,660
53.74,661
53.75,662
53.76,663
53.77,664
53.78,665
53.79,666
53.8,667
53.81,668
53.82,669
53.83,670
53.84,671
53.85,672
53.86,673
53.87,674
53.88,675
53.89,676
53.9,677
53.91,678
53.92,679
53.93,680
53.94,681
53.95,682
53.96,683
53.97,684
53.98,685
53.99,686
54,687
54.01,688
54.02,689
54.03,690
54.04,691
54.05,692
54.06,693
54.07,694
54.08,695
54.09,696
54.1,697
54.11,698
54.12,699
54.13,700
54.14,701
54.15,702
54.16,703
54.17,704
54.18,705
54.19,706
54.2,707
54.21,708
54.22,709
54.23,710
54.24,711
54.25,712
54.26,713
54.27,714
54.28,715
54.29,716
54.3,717
54.31,718
54.32,719
54.33,720
54.34,721
54.35,722
