X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
46.01,1
46.02,2
46.03,3
46.04,4
46.05,5
46.06,6
46.07,7
46.08,8
46.09,9
46.1,10
46.11,11
46.12,12
46.13,13
46.14,14
46.15,15
46.16,16
46.17,17
46.18,18
46.19,19
46.2,20
46.21,21
46.22,22
46.23,23
46.24,24
46.25,25
46.26,26
46.27,27
46.28,28
46.29,29
46.3,30
46.31,31
46.32,32
46.33,33
46.34,34
46.35,35
46.36,36
46.37,37
46.38,38
46.39,39
46.4,40
46.41,41
46.42,42
46.43,43
46.44,44
46.45,45
46.46,46
46.47,47
46.48,48
46.49,49
46.5,50
46.51,51
46.52,52
46.53,53
46.54,54
46.55,55
46.56,56
46.57,57
46.58,58
46.59,59
46.6,60
46.61,61
46.62,62
46.63,63
46.64,64
46.65,65
46.66,66
46.67,67
46.68,68
46.69,69
46.7,70
46.71,71
46.72,72
46.73,73
46.74,74
46.75,75
46.76,76
46.77,77
46.78,78
46.79,79
46.8,80
46.81,81
46.82,82
46.83,83
46.84,84
46.85,85
46.86,86
46.87,87
46.88,88
46.89,89
46.9,90
46.91,91
46.92,92
46.93,93
46.94,94
46.95,95
46.96,96
46.97,97
46.98,98
46.99,99
47,100
47.01,101
47.02,102
47.03,103
47.04,104
47.05,105
47.06,106
47.07,107
47.08,108
47.09,109
47.1,110
47.11,111
47.12,112
47.13,113
47.14,114
47.15,115
47.16,116
47.17,117
47.18,118
47.19,119
47.2,120
47.21,121
47.22,122
47.23,123
47.24,124
47.25,125
47.26,126
47.27,127
47.28,128
47.29,129
47.3,130
47.31,131
47.32,132
47.33,133
47.34,134
47.35,135
47.36,136
47.37,137
47.38,138
47.39,139
47.4,140
47.41,141
47.42,142
47.43,143
47.44,144
47.45,145
47.46,146
47.47,147
47.48,148
47.49,149
47.5,150
47.51,151
47.52,152
47.53,153
47.54,154
47.55,155
47.56,156
47.57,157
47.58,158
47.59,159
47.6,160
47.61,161
47.62,162
47.63,163
47.64,164
47.65,165
47.66,166
47.67,167
47.68,168
47.69,169
47.7,170
47.71,171
47.72,172
47.73,173
47.74,174
47.75,175
47.76,176
47.77,177
47.78,178
47.79,179
47.8,180
47.81,181
47.82,182
47.83,183
47.84,184
47.85,185
47.86,186
47.87,187
47.88,188
47.89,189
47.9,190
47.91,191
47.92,192
47.93,193
47.94,194
47.95,195
47.96,196
47.97,197
47.98,198
47.99,199
48,200
48.01,201
48.02,202
48.03,203
48.04,204
48.05,205
48.06,206
48.07,207
48.08,208
48.09,209
48.1,210
48.11,211
48.12,212
48.13,213
48.14,214
48.15,215
48.16,216
48.17,217
48.18,218
48.19,219
48.2,220
48.21,221
48.22,222
48.23,223
48.24,224
48.25,225
48.26,226
48.27,227
48.28,228
48.29,229
48.3,230
48.31,231
48.32,232
48.33,233
48.34,234
48.35,235
48.36,236
48.37,237
48.38,238
48.39,239
48.4,240
48.41,241
48.42,242
48.43,243
48.44,244
48.45,245
48.46,246
48.47,247
48.48,248
48.49,249
48.5,250
48.51,251
48.52,252
48.53,253
48.54,254
48.55,255
48.56,256
48.57,257
48.58,258
48.59,259
48.6,260
48.61,261
48.62,262
48.63,263
48.64,264
48.65,265
48.66,266
48.67,267
48.68,268
48.69,269
48.7,270
48.71,271
48.72,272
48.73,273
48.74,274
48.75,275
48.76,276
48.77,277
48.78,278
48.79,279
48.8,280
48.81,281
48.82,282
48.83,283
48.84,284
48.85,285
48.86,286
48.87,287
48.88,288
48.89,289
48.9,290
48.91,291
48.92,292
48.93,293
48.94,294
48.95,295
48.96,296
48.97,297
48.98,298
48.99,299
49,300
49.01,301
49.02,302
49.03,303
49.04,304
49.05,305
49.06,306
49.07,307
49.08,308
49.09,309
49.1,310
49.11,311
49.12,312
49.13,313
49.14,314
49.15,315
49.16,316
49.17,317
49.18,318
49.19,319
49.2,320
49.21,321
49.22,322
49.23,323
49.24,324
49.25,325
49.26,326
49.27,327
49.28,328
49.29,329
49.3,330
49.31,331
49.32,332
49.33,333
49.34,334
49.35,335
49.36,336
49.37,337
49.38,338
49.39,339
49.4,340
49.41,341
49.42,342
49.43,343
49.44,344
49.45,345
49.46,346
49.47,347
49.48,348
49.49,349
49.5,350
49.51,351
49.52,352
49.53,353
49.54,354
49.55,355
49.56,356
49.57,357
49.58,358
49.59,359
49.6,360
49.61,361
49.62,362
49.63,363
49.64,364
49.65,365
49.66,366
49.67,367
49.68,368
49.69,369
49.7,370
49.71,371
49.72,372
49.73,373
49.74,374
49.75,375
49.76,376
49.77,377
49.78,378
