X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
44.95,1
44.96,2
44.97,3
44.98,4
44.99,5
45,6
45.01,7
45.02,8
45.03,9
45.04,10
45.05,11
45.06,12
45.07,13
45.08,14
45.09,15
45.1,16
45.11,17
45.12,18
45.13,19
45.14,20
45.15,21
45.16,22
45.17,23
45.18,24
45.19,25
45.2,26
45.21,27
45.22,28
45.23,29
45.24,30
45.25,31
45.26,32
45.27,33
45.28,34
45.29,35
45.3,36
45.31,37
45.32,38
45.33,39
45.34,40
45.35,41
45.36,42
45.37,43
45.38,44
45.39,45
45.4,46
45.41,47
45.42,48
45.43,49
45.44,50
45.45,51
45.46,52
45.47,53
45.48,54
45.49,55
45.5,56
45.51,57
45.52,58
45.53,59
45.54,60
45.55,61
45.56,62
45.57,63
45.58,64
45.59,65
45.6,66
45.61,67
45.62,68
45.63,69
45.64,70
45.65,71
45.66,72
45.67,73
45.68,74
45.69,75
45.7,76
45.71,77
45.72,78
45.73,79
45.74,80
45.75,81
45.76,82
45.77,83
45.78,84
45.79,85
45.8,86
45.81,87
45.82,88
45.83,89
45.84,90
45.85,91
45.86,92
45.87,93
45.88,94
45.89,95
45.9,96
45.91,97
45.92,98
45.93,99
45.94,100
45.95,101
45.96,102
45.97,103
45.98,104
45.99,105
46,106
46.01,107
46.02,108
46.03,109
46.04,110
46.05,111
46.06,112
46.07,113
46.08,114
46.09,115
46.1,116
46.11,117
46.12,118
46.13,119
46.14,120
46.15,121
46.16,122
46.17,123
46.18,124
46.19,125
46.2,126
46.21,127
46.22,128
46.23,129
46.24,130
46.25,131
46.26,132
46.27,133
46.28,134
46.29,135
46.3,136
46.31,137
46.32,138
46.33,139
46.34,140
46.35,141
46.36,142
46.37,143
46.38,144
46.39,145
46.4,146
46.41,147
46.42,148
46.43,149
46.44,150
46.45,151
46.46,152
46.47,153
46.48,154
46.49,155
46.5,156
46.51,157
46.52,158
46.53,159
46.54,160
46.55,161
46.56,162
46.57,163
46.58,164
46.59,165
46.6,166
46.61,167
46.62,168
46.63,169
46.64,170
46.65,171
46.66,172
46.67,173
46.68,174
46.69,175
46.7,176
46.71,177
46.72,178
46.73,179
46.74,180
46.75,181
46.76,182
46.77,183
46.78,184
46.79,185
46.8,186
46.81,187
46.82,188
46.83,189
46.84,190
46.85,191
46.86,192
46.87,193
46.88,194
46.89,195
46.9,196
46.91,197
46.92,198
46.93,199
46.94,200
46.95,201
46.96,202
46.97,203
46.98,204
46.99,205
47,206
47.01,207
47.02,208
47.03,209
47.04,210
47.05,211
47.06,212
47.07,213
47.08,214
47.09,215
47.1,216
47.11,217
47.12,218
47.13,219
47.14,220
47.15,221
47.16,222
47.17,223
47.18,224
47.19,225
47.2,226
47.21,227
47.22,228
47.23,229
47.24,230
47.25,231
47.26,232
47.27,233
47.28,234
47.29,235
47.3,236
47.31,237
47.32,238
47.33,239
47.34,240
47.35,241
47.36,242
47.37,243
47.38,244
47.39,245
47.4,246
47.41,247
47.42,248
47.43,249
47.44,250
47.45,251
47.46,252
47.47,253
47.48,254
47.49,255
47.5,256
47.51,257
47.52,258
47.53,259
47.54,260
47.55,261
47.56,262
47.57,263
47.58,264
47.59,265
47.6,266
47.61,267
47.62,268
47.63,269
47.64,270
47.65,271
47.66,272
47.67,273
47.68,274
47.69,275
47.7,276
47.71,277
47.72,278
47.73,279
47.74,280
47.75,281
47.76,282
47.77,283
47.78,284
47.79,285
47.8,286
47.81,287
47.82,288
47.83,289
47.84,290
47.85,291
47.86,292
47.87,293
47.88,294
47.89,295
47.9,296
47.91,297
47.92,298
47.93,299
47.94,300
47.95,301
47.96,302
47.97,303
47.98,304
47.99,305
48,306
48.01,307
48.02,308
48.03,309
48.04,310
48.05,311
48.06,312
48.07,313
48.08,314
48.09,315
48.1,316
48.11,317
48.12,318
48.13,319
48.14,320
48.15,321
48.16,322
48.17,323
48.18,324
48.19,325
48.2,326
48.21,327
48.22,328
48.23,329
48.24,330
48.25,331
48.26,332
48.27,333
48.28,334
48.29,335
48.3,336
48.31,337
48.32,338
48.33,339
48.34,340
48.35,341
48.36,342
48.37,343
48.38,344
48.39,345
48.4,346
48.41,347
48.42,348
48.43,349
48.44,350
48.45,351
48.46,352
48.47,353
48.48,354
48.49,355
48.5,356
48.51,357
48.52,358
48.53,359
48.54,360
48.55,361
48.56,362
48.57,363
48.58,364
48.59,365
48.6,366
48.61,367
48.62,368
48.63,369
48.64,370
48.65,371
48.66,372
48.67,373
48.68,374
48.69,375
48.7,376
48.71,377
48.72,378
48.73,379
48.74,380
48.75,381
48.76,382
48.77,383
48.78,384
48.79,385
48.8,386
48.81,387
48.82,388
48.83,389
48.84,390
48.85,391
48.86,392
48.87,393
48.88,394
48.89,395
48.9,396
48.91,397
48.92,398
48.93,399
48.94,400
48.95,401
48.96,402
48.97,403
48.98,404
48.99,405
49,406
49.01,407
49.02,408
49.03,409
49.04,410
49.05,411
49.06,412
49.07,413
49.08,414
49.09,415
49.1,416
49.11,417
49.12,418
49.13,419
49.14,420
49.15,421
49.16,422
49.17,423
49.18,424
49.19,425
49.2,426
49.21,427
49.22,428
49.23,429
49.24,430
49.25,431
49.26,432
49.27,433
49.28,434
49.29,435
49.3,436
49.31,437
49.32,438
49.33,439
49.34,440
49.35,441
49.36,442
49.37,443
49.38,444
49.39,445
49.4,446
49.41,447
49.42,448
49.43,449
49.44,450
49.45,451
49.46,452
49.47,453
49.48,454
49.49,455
49.5,456
49.51,457
49.52,458
49.53,459
49.54,460
49.55,461
49.56,462
49.57,463
49.58,464
49.59,465
49.6,466
49.61,467
49.62,468
49.63,469
49.64,470
49.65,471
49.66,472
49.67,473
49.68,474
49.69,475
49.7,476
49.71,477
49.72,478
49.73,479
49.74,480
49.75,481
49.76,482
49.77,483
49.78,484
49.79,485
49.8,486
49.81,487
49.82,488
49.83,489
49.84,490
49.85,491
49.86,492
49.87,493
49.88,494
49.89,495
49.9,496
49.91,497
49.92,498
49.93,499
49.94,500
49.95,501
49.96,502
49.97,503
49.98,504
49.99,505
50,506
50.01,507
50.02,508
50.03,509
50.04,510
50.05,511
50.06,512
50.07,513
50.08,514
50.09,515
50.1,516
50.11,517
50.12,518
50.13,519
50.14,520
50.15,521
50.16,522
50.17,523
50.18,524
50.19,525
50.2,526
50.21,527
50.22,528
50.23,529
50.24,530
50.25,531
50.26,532
50.27,533
50.28,534
50.29,535
50.3,536
50.31,537
50.32,538
50.33,539
50.34,540
50.35,541
50.36,542
50.37,543
50.38,544
50.39,545
50.4,546
50.41,547
50.42,548
50.43,549
50.44,550
50.45,551
50.46,552
50.47,553
50.48,554
50.49,555
50.5,556
50.51,557
50.52,558
50.53,559
50.54,560
50.55,561
50.56,562
50.57,563
50.58,564
50.59,565
50.6,566
50.61,567
50.62,568
50.63,569
50.64,570
50.65,571
50.66,572
50.67,573
50.68,574
50.69,575
50.7,576
50.71,577
50.72,578
50.73,579
50.74,580
50.75,581
50.76,582
50.77,583
50.78,584
50.79,585
50.8,586
50.81,587
50.82,588
50.83,589
50.84,590
50.85,591
50.86,592
50.87,593
50.88,594
50.89,595
50.9,596
50.91,597
50.92,598
50.93,599
50.94,600
50.95,601
50.96,602
50.97,603
50.98,604
50.99,605
51,606
51.01,607
51.02,608
51.03,609
51.04,610
51.05,611
51.06,612
51.07,613
51.08,614
51.09,615
51.1,616
51.11,617
51.12,618
51.13,619
